Date,FTSE 100,FTSE 250,FTSE 350
15/05/2017,"7,454.37","19,751.01","4,134.92"
12/05/2017,"7,435.39","19,762.97","4,126.62"
11/05/2017,"7,386.63","19,795.69","4,105.38"
10/05/2017,"7,385.24","19,876.81","4,107.65"
09/05/2017,"7,342.21","19,816.95","4,085.72"
08/05/2017,"7,300.86","19,729.66","4,063.58"
05/05/2017,"7,297.43","19,699.61","4,060.93"
04/05/2017,"7,248.10","19,680.81","4,037.58"
03/05/2017,"7,234.53","19,683.39","4,031.43"
02/05/2017,"7,250.05","19,805.29","4,042.94"
28/04/2017,"7,203.94","19,615.36","4,014.93"
27/04/2017,"7,237.17","19,636.64","4,030.97"
26/04/2017,"7,288.72","19,678.82","4,056.18"
25/04/2017,"7,275.64","19,582.33","4,046.71"
24/04/2017,"7,264.68","19,602.83","4,042.40"
21/04/2017,"7,114.55","19,358.36","3,964.62"
20/04/2017,"7,118.54","19,378.75","3,967.19"
19/04/2017,"7,114.36","19,417.76","3,966.67"
18/04/2017,"7,147.50","19,297.91","3,977.60"
13/04/2017,"7,327.59","19,525.33","4,068.55"
12/04/2017,"7,348.99","19,423.94","4,074.75"
11/04/2017,"7,365.50","19,306.52","4,078.14"
10/04/2017,"7,348.94","19,264.60","4,069.02"
07/04/2017,"7,349.37","19,229.69","4,067.97"
06/04/2017,"7,303.20","19,126.08","4,043.03"
05/04/2017,"7,331.68","19,069.33","4,054.10"
04/04/2017,"7,321.82","19,020.13","4,047.80"
03/04/2017,"7,282.69","18,954.24","4,027.45"
31/03/2017,"7,322.92","18,971.83","4,046.58"
30/03/2017,"7,369.52","19,011.93","4,069.44"
29/03/2017,"7,373.72","18,978.65","4,070.18"
28/03/2017,"7,343.42","18,953.34","4,055.34"
27/03/2017,"7,293.50","18,900.01","4,030.48"
24/03/2017,"7,336.82","18,980.44","4,053.28"
23/03/2017,"7,340.71","19,002.27","4,055.85"
22/03/2017,"7,324.72","18,832.94","4,042.43"
21/03/2017,"7,378.34","18,988.02","4,072.64"
20/03/2017,"7,429.81","19,151.80","4,102.18"
17/03/2017,"7,424.96","19,094.91","4,097.91"
16/03/2017,"7,415.95","19,027.02","4,091.33"
15/03/2017,"7,368.64","18,963.96","4,067.33"
14/03/2017,"7,357.85","18,951.12","4,061.90"
13/03/2017,"7,367.08","19,029.17","4,068.95"
10/03/2017,"7,343.08","18,961.42","4,055.49"
09/03/2017,"7,314.96","18,891.54","4,040.06"
08/03/2017,"7,334.61","18,931.07","4,050.51"
07/03/2017,"7,338.99","18,885.94","4,050.90"
06/03/2017,"7,350.12","18,881.37","4,055.85"
03/03/2017,"7,374.26","18,882.86","4,067.00"
02/03/2017,"7,382.35","18,950.85","4,073.16"
01/03/2017,"7,382.90","18,983.01","4,074.56"
28/02/2017,"7,263.44","18,770.71","4,012.04"
27/02/2017,"7,253.00","18,671.06","4,003.66"
24/02/2017,"7,243.70","18,588.64","3,996.43"
23/02/2017,"7,271.37","18,643.48","4,011.11"
22/02/2017,"7,302.25","18,677.59","4,026.53"
21/02/2017,"7,274.83","18,772.21","4,017.33"
20/02/2017,"7,299.86","18,746.22","4,027.90"
17/02/2017,"7,299.96","18,707.49","4,026.55"
16/02/2017,"7,277.92","18,705.72","4,016.36"
15/02/2017,"7,302.41","18,827.20","4,031.98"
14/02/2017,"7,268.56","18,787.52","4,015.00"
13/02/2017,"7,278.92","18,758.78","4,018.73"
10/02/2017,"7,258.75","18,715.36","4,007.90"
09/02/2017,"7,229.50","18,627.59","3,991.30"
08/02/2017,"7,188.82","18,606.07","3,971.84"
07/02/2017,"7,186.22","18,559.70","3,968.98"
06/02/2017,"7,172.15","18,377.37","3,955.96"
03/02/2017,"7,188.30","18,411.67","3,964.62"
02/02/2017,"7,140.75","18,259.16","3,937.29"
01/02/2017,"7,107.65","18,240.20","3,921.40"
31/01/2017,"7,099.15","18,147.77","3,914.18"
30/01/2017,"7,118.48","18,081.82","3,920.70"
27/01/2017,"7,184.49","18,190.80","3,954.94"
26/01/2017,"7,161.49","18,142.66","3,942.65"
25/01/2017,"7,164.43","18,133.35","3,943.66"
24/01/2017,"7,150.34","18,100.70","3,936.01"
23/01/2017,"7,151.18","18,116.03","3,936.95"
20/01/2017,"7,198.44","18,150.84","3,959.92"
19/01/2017,"7,208.44","18,223.72","3,967.13"
18/01/2017,"7,247.61","18,312.80","3,988.33"
17/01/2017,"7,220.38","18,240.96","3,973.24"
16/01/2017,"7,327.13","18,307.71","4,024.70"
13/01/2017,"7,337.81","18,371.94","4,031.91"
12/01/2017,"7,292.37","18,303.50","4,008.57"
11/01/2017,"7,290.49","18,394.11","4,010.96"
10/01/2017,"7,275.47","18,413.27","4,004.74"
09/01/2017,"7,237.77","18,379.63","3,986.21"
06/01/2017,"7,210.05","18,341.19","3,972.08"
05/01/2017,"7,195.31","18,308.23","3,964.13"
04/01/2017,"7,189.74","18,151.29","3,955.94"
03/01/2017,"7,177.89","18,140.68","3,950.11"
30/12/2016,"7,142.83","18,077.27","3,931.72"
29/12/2016,"7,120.26","18,029.50","3,919.63"
28/12/2016,"7,106.08","18,012.81","3,912.51"
23/12/2016,"7,068.17","17,909.59","3,891.39"
22/12/2016,"7,063.68","17,891.62","3,888.68"
21/12/2016,"7,041.42","17,745.41","3,873.20"
20/12/2016,"7,043.96","17,769.85","3,875.25"
19/12/2016,"7,017.16","17,782.40","3,863.38"
16/12/2016,"7,011.64","17,784.79","3,860.93"
15/12/2016,"6,999.01","17,769.35","3,854.57"
14/12/2016,"6,949.19","17,682.38","3,828.55"
13/12/2016,"6,968.57","17,715.62","3,838.65"
12/12/2016,"6,890.42","17,641.15","3,800.05"
09/12/2016,"6,954.21","17,733.12","3,832.68"
08/12/2016,"6,931.55","17,681.99","3,820.43"
07/12/2016,"6,902.23","17,625.53","3,804.92"
06/12/2016,"6,779.84","17,452.09","3,742.44"
05/12/2016,"6,746.83","17,461.86","3,727.61"
02/12/2016,"6,730.72","17,435.28","3,719.25"
01/12/2016,"6,752.93","17,497.34","3,731.68"
30/11/2016,"6,783.79","17,545.75","3,747.61"
29/11/2016,"6,772.00","17,532.06","3,741.70"
28/11/2016,"6,799.47","17,518.34","3,753.83"
25/11/2016,"6,840.75","17,603.42","3,775.86"
24/11/2016,"6,829.20","17,590.62","3,770.10"
23/11/2016,"6,817.71","17,622.52","3,765.95"
22/11/2016,"6,819.72","17,679.06","3,768.90"
21/11/2016,"6,777.96","17,527.55","3,744.27"
18/11/2016,"6,775.77","17,659.22","3,747.98"
17/11/2016,"6,794.71","17,600.94","3,754.61"
16/11/2016,"6,749.72","17,473.97","3,729.37"
15/11/2016,"6,792.74","17,573.10","3,752.70"
14/11/2016,"6,753.18","17,472.40","3,730.91"
11/11/2016,"6,730.43","17,444.97","3,719.46"
10/11/2016,"6,827.98","17,659.47","3,772.00"
09/11/2016,"6,911.84","17,590.99","3,808.10"
08/11/2016,"6,843.13","17,447.79","3,771.38"
07/11/2016,"6,806.90","17,457.66","3,755.08"
04/11/2016,"6,693.26","17,271.24","3,696.15"
03/11/2016,"6,790.51","17,581.91","3,751.99"
02/11/2016,"6,845.42","17,463.46","3,772.99"
01/11/2016,"6,917.14","17,523.30","3,808.11"
31/10/2016,"6,954.22","17,544.24","3,825.91"
28/10/2016,"6,996.26","17,644.83","3,848.85"
27/10/2016,"6,986.57","17,581.32","3,842.11"
26/10/2016,"6,958.09","17,668.98","3,832.16"
25/10/2016,"7,017.64","17,801.85","3,864.30"
24/10/2016,"6,986.40","17,860.52","3,852.03"
21/10/2016,"7,020.47","17,934.24","3,870.34"
20/10/2016,"7,026.90","17,945.05","3,873.69"
19/10/2016,"7,021.92","18,040.53","3,874.81"
18/10/2016,"7,000.06","17,994.41","3,863.10"
17/10/2016,"6,947.55","17,792.50","3,831.74"
14/10/2016,"7,013.55","17,980.18","3,868.80"
13/10/2016,"6,977.74","17,877.11","3,848.65"
12/10/2016,"7,024.01","17,956.28","3,872.76"
11/10/2016,"7,070.88","18,073.20","3,898.50"
10/10/2016,"7,097.50","17,978.90","3,907.37"
07/10/2016,"7,044.39","17,995.16","3,883.52"
06/10/2016,"6,999.96","18,115.89","3,867.41"
05/10/2016,"7,033.25","18,200.52","3,885.74"
04/10/2016,"7,074.34","18,342.07","3,909.70"
03/10/2016,"6,983.52","18,183.52","3,862.24"
30/09/2016,"6,899.33","17,871.42","3,812.39"
29/09/2016,"6,919.42","17,864.86","3,821.41"
28/09/2016,"6,849.38","17,792.28","3,786.56"
27/09/2016,"6,807.67","17,628.71","3,761.55"
26/09/2016,"6,818.04","17,722.80","3,769.66"
23/09/2016,"6,909.43","17,923.08","3,818.87"
22/09/2016,"6,911.40","17,987.77","3,822.07"
21/09/2016,"6,834.77","17,933.88","3,784.85"
20/09/2016,"6,830.79","17,900.22","3,781.82"
19/09/2016,"6,813.55","17,889.76","3,773.51"
16/09/2016,"6,710.28","17,851.87","3,724.58"
15/09/2016,"6,730.30","17,752.05","3,730.31"
14/09/2016,"6,673.31","17,631.00","3,699.75"
13/09/2016,"6,665.63","17,661.04","3,697.26"
12/09/2016,"6,700.90","17,730.24","3,715.97"
09/09/2016,"6,776.95","17,894.19","3,756.84"
08/09/2016,"6,858.70","18,193.13","3,805.08"
07/09/2016,"6,846.58","18,060.24","3,794.81"
06/09/2016,"6,826.05","18,003.44","3,783.34"
05/09/2016,"6,879.42","18,025.97","3,808.77"
02/09/2016,"6,894.60","18,016.45","3,815.44"
01/09/2016,"6,745.97","17,849.63","3,740.97"
31/08/2016,"6,781.51","17,732.77","3,753.27"
30/08/2016,"6,820.79","17,847.24","3,775.42"
26/08/2016,"6,838.05","17,930.79","3,786.33"
25/08/2016,"6,816.90","17,882.85","3,774.88"
24/08/2016,"6,835.78","18,014.65","3,788.23"
23/08/2016,"6,868.51","17,982.50","3,802.20"
22/08/2016,"6,828.54","17,872.08","3,779.87"
19/08/2016,"6,858.95","17,874.10","3,793.98"
18/08/2016,"6,868.96","17,871.04","3,798.49"
17/08/2016,"6,859.15","17,758.68","3,790.01"
16/08/2016,"6,893.92","17,808.50","3,807.81"
15/08/2016,"6,941.19","17,929.27","3,833.87"
12/08/2016,"6,916.02","17,921.38","3,821.97"
11/08/2016,"6,914.71","17,807.56","3,817.36"
10/08/2016,"6,866.42","17,699.68","3,791.29"
09/08/2016,"6,851.30","17,687.40","3,783.88"
08/08/2016,"6,809.13","17,557.74","3,759.86"
05/08/2016,"6,793.47","17,465.35","3,749.38"
04/08/2016,"6,740.16","17,244.32","3,717.00"
03/08/2016,"6,634.40","16,997.13","3,659.50"
02/08/2016,"6,645.40","17,063.01","3,666.89"
01/08/2016,"6,693.95","17,139.21","3,691.98"
29/07/2016,"6,724.43","17,282.88","3,711.10"
28/07/2016,"6,721.06","17,252.33","3,708.47"
27/07/2016,"6,750.43","17,265.91","3,722.50"
26/07/2016,"6,724.03","17,069.10","3,703.39"
25/07/2016,"6,710.13","17,090.98","3,697.75"
22/07/2016,"6,730.48","16,983.46","3,703.36"
21/07/2016,"6,699.89","17,047.42","3,691.49"
20/07/2016,"6,728.99","17,018.89","3,703.91"
19/07/2016,"6,697.37","16,906.26","3,685.36"
18/07/2016,"6,695.42","16,867.66","3,683.10"
15/07/2016,"6,669.24","16,727.27","3,666.08"
14/07/2016,"6,654.47","16,788.04","3,661.40"
13/07/2016,"6,670.40","16,751.02","3,667.45"
12/07/2016,"6,680.69","16,807.07","3,674.17"
11/07/2016,"6,682.86","16,706.39","3,671.63"
08/07/2016,"6,590.64","16,177.75","3,610.47"
07/07/2016,"6,533.79","15,898.81","3,574.42"
06/07/2016,"6,463.59","15,669.71","3,533.97"
05/07/2016,"6,545.37","15,734.68","3,573.99"
04/07/2016,"6,522.26","16,116.70","3,576.77"
01/07/2016,"6,577.83","16,465.49","3,614.69"
30/06/2016,"6,504.33","16,271.07","3,573.93"
29/06/2016,"6,360.06","16,002.90","3,497.93"
28/06/2016,"6,140.39","15,503.06","3,379.00"
27/06/2016,"5,982.20","14,967.86","3,287.12"
24/06/2016,"6,138.69","16,088.05","3,399.02"
23/06/2016,"6,338.10","17,333.51","3,535.16"
22/06/2016,"6,261.19","17,043.54","3,489.43"
21/06/2016,"6,226.55","16,980.31","3,471.23"
20/06/2016,"6,204.00","16,959.11","3,460.09"
17/06/2016,"6,021.09","16,422.04","3,356.77"
16/06/2016,"5,950.48","16,032.04","3,310.52"
15/06/2016,"5,966.80","16,298.32","3,327.35"
14/06/2016,"5,923.53","16,232.25","3,305.03"
13/06/2016,"6,044.97","16,574.22","3,373.11"
10/06/2016,"6,115.76","16,827.45","3,414.67"
09/06/2016,"6,231.89","17,111.59","3,478.28"
08/06/2016,"6,301.52","17,177.85","3,512.79"
07/06/2016,"6,284.53","17,195.38","3,505.54"
06/06/2016,"6,273.40","17,181.76","3,499.92"
03/06/2016,"6,209.63","17,067.93","3,466.46"
02/06/2016,"6,185.61","17,076.26","3,455.64"
01/06/2016,"6,191.93","17,061.47","3,458.04"
31/05/2016,"6,230.79","17,184.73","3,480.31"
27/05/2016,"6,270.79","17,232.26","3,500.46"
26/05/2016,"6,265.65","17,192.83","3,496.70"
25/05/2016,"6,262.85","17,232.64","3,496.80"
24/05/2016,"6,219.26","17,135.67","3,473.27"
23/05/2016,"6,136.43","17,031.74","3,431.36"
20/05/2016,"6,156.32","16,922.06","3,436.71"
19/05/2016,"6,053.35","16,730.11","3,382.41"
18/05/2016,"6,165.80","16,881.24","3,439.67"
17/05/2016,"6,167.77","16,845.08","3,439.31"
16/05/2016,"6,151.40","16,699.32","3,426.65"
13/05/2016,"6,138.50","16,650.30","3,418.97"
12/05/2016,"6,104.19","16,659.87","3,403.46"
11/05/2016,"6,162.49","16,720.75","3,432.52"
10/05/2016,"6,156.65","16,724.42","3,429.95"
09/05/2016,"6,114.81","16,687.06","3,409.32"
06/05/2016,"6,125.70","16,648.76","3,413.01"
05/05/2016,"6,117.25","16,661.70","3,409.56"
04/05/2016,"6,112.02","16,659.44","3,407.06"
03/05/2016,"6,185.59","16,730.09","3,443.52"
29/04/2016,"6,241.89","16,801.55","3,472.03"
28/04/2016,"6,322.40","17,066.45","3,518.50"
27/04/2016,"6,319.91","17,083.71","3,517.95"
26/04/2016,"6,284.52","16,945.49","3,496.77"
25/04/2016,"6,260.92","16,965.68","3,486.56"
22/04/2016,"6,310.44","16,871.46","3,506.15"
21/04/2016,"6,381.44","16,979.44","3,542.74"
20/04/2016,"6,410.26","17,017.98","3,557.41"
19/04/2016,"6,405.35","17,044.25","3,556.06"
18/04/2016,"6,353.52","16,889.75","3,526.70"
15/04/2016,"6,343.75","16,910.82","3,522.92"
14/04/2016,"6,365.10","17,001.40","3,535.96"
13/04/2016,"6,362.89","17,047.96","3,536.56"
12/04/2016,"6,242.39","16,795.30","3,472.05"
11/04/2016,"6,200.12","16,778.81","3,451.93"
08/04/2016,"6,204.41","16,829.72","3,455.70"
07/04/2016,"6,136.89","16,714.23","3,420.46"
06/04/2016,"6,161.63","16,866.11","3,437.21"
05/04/2016,"6,091.23","16,725.59","3,399.76"
04/04/2016,"6,164.72","16,845.64","3,437.92"
01/04/2016,"6,146.05","16,843.68","3,429.22"
31/03/2016,"6,174.90","16,926.12","3,445.43"
30/03/2016,"6,203.17","16,974.95","3,460.21"
29/03/2016,"6,105.90","16,756.32","3,407.61"
24/03/2016,"6,106.48","16,674.35","3,405.01"
23/03/2016,"6,199.11","16,864.64","3,454.48"
22/03/2016,"6,192.74","16,903.93","3,452.90"
21/03/2016,"6,184.58","16,862.83","3,447.69"
18/03/2016,"6,189.64","16,901.32","3,451.38"
17/03/2016,"6,201.12","16,849.01","3,454.80"
16/03/2016,"6,175.49","16,752.80","3,439.58"
15/03/2016,"6,139.97","16,634.76","3,419.02"
14/03/2016,"6,174.57","16,693.10","3,437.03"
11/03/2016,"6,139.79","16,595.25","3,417.53"
10/03/2016,"6,036.70","16,385.16","3,362.59"
09/03/2016,"6,146.32","16,591.61","3,420.41"
08/03/2016,"6,125.44","16,654.03","3,413.02"
07/03/2016,"6,182.40","16,831.43","3,445.56"
04/03/2016,"6,199.43","16,931.19","3,456.95"
03/03/2016,"6,130.46","16,745.64","3,418.59"
02/03/2016,"6,147.06","16,728.97","3,425.64"
01/03/2016,"6,152.88","16,789.49","3,430.47"
29/02/2016,"6,097.09","16,603.08","3,398.15"
26/02/2016,"6,096.01","16,567.04","3,396.37"
25/02/2016,"6,012.81","16,399.07","3,352.09"
24/02/2016,"5,867.18","16,117.50","3,275.02"
23/02/2016,"5,962.31","16,229.20","3,322.78"
22/02/2016,"6,037.73","16,288.80","3,359.62"
19/02/2016,"5,950.23","16,158.06","3,314.69"
18/02/2016,"5,971.95","16,176.75","3,325.35"
17/02/2016,"6,030.32","16,156.33","3,351.49"
16/02/2016,"5,862.17","15,702.29","3,257.92"
15/02/2016,"5,824.28","15,728.10","3,241.39"
12/02/2016,"5,707.60","15,431.31","3,177.10"
11/02/2016,"5,536.97","15,178.80","3,089.53"
10/02/2016,"5,672.30","15,512.54","3,163.72"
09/02/2016,"5,632.19","15,316.93","3,138.30"
08/02/2016,"5,689.36","15,497.99","3,171.06"
05/02/2016,"5,848.06","16,002.28","3,262.07"
04/02/2016,"5,898.76","16,086.73","3,288.42"
03/02/2016,"5,837.14","15,992.42","3,256.69"
02/02/2016,"5,922.01","16,299.68","3,306.66"
01/02/2016,"6,060.10","16,489.26","3,377.09"
29/01/2016,"6,083.79","16,487.72","3,387.97"
28/01/2016,"5,931.78","16,196.55","3,307.59"
27/01/2016,"5,990.37","16,280.98","3,337.59"
26/01/2016,"5,911.46","16,179.02","3,297.62"
25/01/2016,"5,877.00","16,146.98","3,280.62"
22/01/2016,"5,900.01","16,127.99","3,290.54"
21/01/2016,"5,773.79","15,833.56","3,221.94"
20/01/2016,"5,673.58","15,641.01","3,168.95"
19/01/2016,"5,876.80","16,114.56","3,279.37"
18/01/2016,"5,779.92","15,958.81","3,229.22"
15/01/2016,"5,804.10","16,160.60","3,247.53"
14/01/2016,"5,918.23","16,413.27","3,309.08"
13/01/2016,"5,960.97","16,695.77","3,338.83"
12/01/2016,"5,929.24","16,687.91","3,323.96"
11/01/2016,"5,871.83","16,658.32","3,296.49"
08/01/2016,"5,912.44","16,732.66","3,317.83"
07/01/2016,"5,954.08","16,792.22","3,339.11"
06/01/2016,"6,073.38","17,058.98","3,403.52"
05/01/2016,"6,137.24","17,205.03","3,438.12"
04/01/2016,"6,093.43","17,122.15","3,415.01"
31/12/2015,"6,242.32","17,429.82","3,494.50"
30/12/2015,"6,274.05","17,519.67","3,512.30"
29/12/2015,"6,314.57","17,569.39","3,532.72"
24/12/2015,"6,254.64","17,415.10","3,499.64"
23/12/2015,"6,240.98","17,391.88","3,492.53"
22/12/2015,"6,083.10","17,166.18","3,411.84"
21/12/2015,"6,034.84","17,076.86","3,386.44"
18/12/2015,"6,052.42","17,105.87","3,395.57"
17/12/2015,"6,102.54","17,177.28","3,421.18"
16/12/2015,"6,061.19","17,075.94","3,398.53"
15/12/2015,"6,017.79","16,999.56","3,375.84"
14/12/2015,"5,874.06","16,772.57","3,301.62"
11/12/2015,"5,952.78","16,877.29","3,341.57"
10/12/2015,"6,088.05","17,080.25","3,411.04"
09/12/2015,"6,126.68","17,139.85","3,430.94"
08/12/2015,"6,135.22","17,191.90","3,436.73"
07/12/2015,"6,223.52","17,356.10","3,483.21"
04/12/2015,"6,238.29","17,366.94","3,490.39"
03/12/2015,"6,275.00","17,391.87","3,508.17"
02/12/2015,"6,420.93","17,553.92","3,581.08"
01/12/2015,"6,395.65","17,516.76","3,568.13"
30/11/2015,"6,356.09","17,420.70","3,546.50"
27/11/2015,"6,375.15","17,265.10","3,549.69"
26/11/2015,"6,393.13","17,216.40","3,556.22"
25/11/2015,"6,337.64","17,111.31","3,526.94"
24/11/2015,"6,277.23","16,949.97","3,493.39"
23/11/2015,"6,305.49","17,106.91","3,512.00"
20/11/2015,"6,334.63","17,189.11","3,528.34"
19/11/2015,"6,329.93","17,144.72","3,524.59"
18/11/2015,"6,278.97","17,089.09","3,499.17"
17/11/2015,"6,268.76","17,084.79","3,494.32"
16/11/2015,"6,146.38","16,844.38","3,429.45"
13/11/2015,"6,118.28","16,775.63","3,414.06"
12/11/2015,"6,178.68","16,869.50","3,445.20"
11/11/2015,"6,297.20","17,101.77","3,508.01"
10/11/2015,"6,275.28","17,039.82","3,495.70"
09/11/2015,"6,295.16","17,112.65","3,507.46"
06/11/2015,"6,353.83","17,165.92","3,536.33"
05/11/2015,"6,364.90","17,117.13","3,539.67"
04/11/2015,"6,412.88","17,182.50","3,564.07"
03/11/2015,"6,383.61","17,188.95","3,550.85"
02/11/2015,"6,361.80","17,167.40","3,540.05"
30/10/2015,"6,361.09","17,117.21","3,537.93"
29/10/2015,"6,395.80","17,114.41","3,553.78"
28/10/2015,"6,437.80","17,143.95","3,574.14"
27/10/2015,"6,365.27","17,045.17","3,537.26"
26/10/2015,"6,417.02","17,178.66","3,565.84"
23/10/2015,"6,444.08","17,240.70","3,580.50"
22/10/2015,"6,376.28","17,044.54","3,542.30"
21/10/2015,"6,348.42","17,036.68","3,529.22"
20/10/2015,"6,345.13","16,984.03","3,525.81"
19/10/2015,"6,352.33","16,917.34","3,526.72"
16/10/2015,"6,378.04","16,892.70","3,537.65"
15/10/2015,"6,338.67","16,949.50","3,521.60"
14/10/2015,"6,269.61","16,811.51","3,484.91"
13/10/2015,"6,342.28","16,898.03","3,521.41"
12/10/2015,"6,371.18","16,986.95","3,537.88"
09/10/2015,"6,416.16","17,085.92","3,562.11"
08/10/2015,"6,374.82","17,003.81","3,540.16"
07/10/2015,"6,336.35","17,031.22","3,523.46"
06/10/2015,"6,326.16","17,132.82","3,522.42"
05/10/2015,"6,298.92","17,110.28","3,509.09"
02/10/2015,"6,129.98","16,796.08","3,420.16"
01/10/2015,"6,072.47","16,763.65","3,392.56"
30/09/2015,"6,061.61","16,683.02","3,384.68"
29/09/2015,"5,909.24","16,442.49","3,306.01"
28/09/2015,"5,958.86","16,614.16","3,334.98"
25/09/2015,"6,109.01","16,799.87","3,410.66"
24/09/2015,"5,961.49","16,514.53","3,332.61"
23/09/2015,"6,032.24","16,659.85","3,370.35"
22/09/2015,"5,935.84","16,529.98","3,321.38"
21/09/2015,"6,108.71","16,893.31","3,413.87"
18/09/2015,"6,104.11","16,950.73","3,413.82"
17/09/2015,"6,186.99","17,043.45","3,455.23"
16/09/2015,"6,229.21","17,061.97","3,475.30"
15/09/2015,"6,137.60","16,961.84","3,429.60"
14/09/2015,"6,084.59","16,925.69","3,403.95"
11/09/2015,"6,117.76","16,968.40","3,420.72"
10/09/2015,"6,155.81","17,020.06","3,440.06"
09/09/2015,"6,229.01","17,153.28","3,478.48"
08/09/2015,"6,146.10","17,000.28","3,434.89"
07/09/2015,"6,074.52","16,842.52","3,396.33"
04/09/2015,"6,042.92","16,808.02","3,380.57"
03/09/2015,"6,194.10","17,087.24","3,460.07"
02/09/2015,"6,083.31","16,885.73","3,401.92"
01/09/2015,"6,058.54","16,840.36","3,388.91"
28/08/2015,"6,247.94","17,106.36","3,485.50"
27/08/2015,"6,192.03","16,921.95","3,453.18"
26/08/2015,"5,979.20","16,601.31","3,343.86"
25/08/2015,"6,081.34","16,721.55","3,395.12"
24/08/2015,"5,898.87","16,214.28","3,293.05"
21/08/2015,"6,187.65","16,876.60","3,449.54"
20/08/2015,"6,367.89","17,239.37","3,545.39"
19/08/2015,"6,403.45","17,398.55","3,567.45"
18/08/2015,"6,526.29","17,616.94","3,631.74"
17/08/2015,"6,550.30","17,608.89","3,642.49"
14/08/2015,"6,550.74","17,620.93","3,643.12"
13/08/2015,"6,568.33","17,595.47","3,650.29"
12/08/2015,"6,571.19","17,438.09","3,645.95"
11/08/2015,"6,664.54","17,666.96","3,697.06"
10/08/2015,"6,736.22","17,760.88","3,733.36"
07/08/2015,"6,718.49","17,655.83","3,721.43"
06/08/2015,"6,747.09","17,745.84","3,737.81"
05/08/2015,"6,752.41","17,775.08","3,741.31"
04/08/2015,"6,686.57","17,734.43","3,709.61"
03/08/2015,"6,688.62","17,670.11","3,708.24"
31/07/2015,"6,696.28","17,677.40","3,712.01"
30/07/2015,"6,668.87","17,521.00","3,693.79"
29/07/2015,"6,631.00","17,512.81","3,676.10"
28/07/2015,"6,555.28","17,387.89","3,636.83"
27/07/2015,"6,505.13","17,267.56","3,609.46"
24/07/2015,"6,579.81","17,499.11","3,652.10"
23/07/2015,"6,655.01","17,619.10","3,690.96"
22/07/2015,"6,667.34","17,645.65","3,697.58"
21/07/2015,"6,769.07","17,755.89","3,748.27"
20/07/2015,"6,788.69","17,781.42","3,758.20"
