date,price
1977-11-16,2.059
1977-11-17,2.1601
1977-11-18,2.113
1977-11-21,2.13
1977-11-22,2.0975
1977-11-23,2.065
1977-11-25,2.0267
1977-11-28,1.951
1977-11-29,1.8868
1977-11-30,1.7956
1977-12-01,1.7025
1977-12-02,1.6978
1977-12-05,1.7378
1977-12-06,1.7778
1977-12-07,1.8378
1977-12-08,1.8933
1977-12-09,1.8788
1977-12-12,1.83
1977-12-13,1.8642
1977-12-14,1.835
1977-12-15,1.775
1977-12-16,1.785
1977-12-19,1.7787
1977-12-20,1.8187
1977-12-21,1.8392
1977-12-22,1.8513
1977-12-23,1.9066
1977-12-27,1.9246
1977-12-28,1.91
1977-12-29,1.9431
1977-12-30,1.9203
1978-01-03,1.9517
1978-01-04,1.973
1978-01-05,1.95
1978-01-06,1.96
1978-01-09,1.9718
1978-01-10,2
1978-01-11,1.985
1978-01-12,1.98
1978-01-13,1.9805
1978-01-16,2.0125
1978-01-17,1.995
1978-01-18,1.9501
1978-01-19,1.9667
1978-01-23,1.9366
1978-01-24,1.9096
1978-01-25,1.945
1978-01-26,1.9025
1978-01-27,1.8868
1978-01-30,1.92
1978-01-31,1.9
1978-02-01,1.9
1978-02-02,1.9175
1978-02-03,1.92
1978-02-06,1.9425
1978-02-08,1.9931
1978-02-09,1.9806
1978-02-10,1.975
1978-02-14,1.977
1978-02-15,1.9213
1978-02-16,1.935
1978-02-17,1.8825
1978-02-21,1.91
1978-02-22,1.84
1978-02-23,1.8003
1978-02-24,1.777
1978-02-27,1.7088
1978-02-28,1.6351
1978-03-01,1.5986
1978-03-02,1.5586
1978-03-03,1.5186
1978-03-06,1.4933
1978-03-07,1.4697
1978-03-08,1.5097
1978-03-09,1.5497
1978-03-10,1.5683
1978-03-13,1.5876
1978-03-14,1.625
1978-03-15,1.5854
1978-03-16,1.564
1978-03-17,1.536
1978-03-20,1.5179
1978-03-21,1.5579
1978-03-22,1.5604
1978-03-23,1.581
1978-03-27,1.6721
1978-03-28,1.7288
1978-03-29,1.7251
1978-03-30,1.7
1978-03-31,1.6865
1978-04-03,1.625
1978-04-04,1.6446
1978-04-05,1.66
1978-04-06,1.6963
1978-04-07,1.705
1978-04-10,1.7375
1978-04-11,1.7998
1978-04-12,1.8098
1978-04-13,1.7905
1978-04-14,1.78
1978-04-17,1.765
1978-04-18,1.7633
1978-04-19,1.7778
1978-04-20,1.7784
1978-04-21,1.7425
1978-04-24,1.7225
1978-04-25,1.6808
1978-04-26,1.6497
1978-04-27,1.6223
1978-04-28,1.5825
1978-05-01,1.5638
1978-05-02,1.5583
1978-05-03,1.545
1978-05-04,1.5471
