DATE,DEXUSNZ,DEXUSUK,DEXUSAL,DEXUSEU
1973-07-19,1.367,2.5335,1.42,
1973-07-20,1.36,2.5395,1.4225,
1973-07-23,1.354,2.535,1.4115,
1973-07-24,1.35,2.5205,1.4115,
1973-07-25,1.35,2.5035,1.4115,
1973-07-26,1.35,2.485,1.42,
1973-07-27,1.35,2.504,1.42,
1973-07-30,1.35,2.5035,1.42,
1973-07-31,1.35,2.499,1.42,
1973-08-01,1.35,2.517,1.41,
1973-08-02,1.35,2.515,1.415,
1973-08-03,1.367,2.5085,1.418,
1973-08-06,1.36,2.4925,1.415,
1973-08-07,1.359,2.497,1.415,
1973-08-08,1.359,2.5,1.416,
1973-08-09,1.358,2.481,1.416,
1973-08-10,1.359,2.475,1.416,
1973-08-13,1.355,2.475,1.414,
1973-08-14,1.355,2.4695,1.414,
1973-08-15,1.356,2.462,1.414,
1973-08-16,1.356,2.459,1.415,
1973-08-17,1.3525,2.4635,1.415,
1973-08-20,1.345,2.477,1.415,
1973-08-21,1.345,2.469,1.415,
1973-08-22,1.35,2.4655,1.4158,
1973-08-23,1.35,2.457,1.414,
1973-08-24,1.35,2.4585,1.414,
1973-08-27,1.35,2.461,1.414,
1973-08-28,1.35,2.4575,1.414,
1973-08-29,1.35,2.465,1.414,
1973-08-30,1.35,2.457,1.416,
1973-08-31,1.35,2.458,1.416,
1973-09-03,,,,
1973-09-04,1.35,2.441,1.414,
1973-09-05,1.35,2.422,1.414,
1973-09-06,1.35,2.422,1.414,
1973-09-07,1.35,2.4185,1.414,
1973-09-10,1.4815,2.4125,1.485,
1973-09-11,1.4825,2.4085,1.486,
1973-09-12,1.48,2.4065,1.486,
1973-09-13,1.475,2.4135,1.4825,
1973-09-14,1.475,2.4115,1.4825,
1973-09-17,1.475,2.411,1.4825,
1973-09-18,1.475,2.4165,1.4825,
1973-09-19,1.475,2.418,1.4825,
1973-09-20,1.475,2.421,1.4825,
1973-09-21,1.475,2.424,1.4825,
1973-09-24,1.475,2.4225,1.4825,
1973-09-25,1.48,2.4225,1.4825,
1973-09-26,1.48,2.423,1.4825,
1973-09-27,1.48,2.4193,1.48,
1973-09-28,1.48,2.4135,1.48,
1973-10-01,1.48,2.4135,1.48,
1973-10-02,1.485,2.4115,1.4825,
1973-10-03,1.485,2.4138,1.4825,
1973-10-04,1.485,2.4128,1.4825,
1973-10-05,1.485,2.413,1.4825,
1973-10-08,,,,
1973-10-09,1.485,2.4118,1.4825,
1973-10-10,1.485,2.4205,1.4825,
1973-10-11,1.485,2.4255,1.4825,
1973-10-12,1.485,2.426,1.4825,
1973-10-15,1.485,2.4325,1.4825,
1973-10-16,1.4875,2.438,1.4825,
1973-10-17,1.4875,2.4525,1.4825,
1973-10-18,1.4875,2.4445,1.485,
1973-10-19,1.4875,2.437,1.485,
1973-10-22,,,,
1973-10-23,1.4875,2.4455,1.48,
1973-10-24,1.4875,2.4425,1.48,
1973-10-25,1.4875,2.442,1.48,
1973-10-26,1.4875,2.4355,1.48,
1973-10-29,1.49,2.4235,1.485,
1973-10-30,1.49,2.4325,1.485,
1973-10-31,1.49,2.4385,1.48,
1973-11-01,1.49,2.4345,1.48,
1973-11-02,1.49,2.4345,1.485,
1973-11-05,1.49,2.43,1.486,
1973-11-06,,,,
1973-11-07,1.488,2.4225,1.483,
1973-11-08,1.488,2.4187,1.4825,
1973-11-09,1.48,2.4015,1.4835,
1973-11-12,1.48,2.388,1.4825,
1973-11-13,1.4725,2.3925,1.48,
1973-11-14,1.4725,2.397,1.48,
1973-11-15,1.476,2.397,1.4825,
1973-11-16,1.476,2.3855,1.4825,
1973-11-19,1.4725,2.39,1.482,
1973-11-20,1.475,2.391,1.483,
1973-11-21,1.475,2.3915,1.483,
1973-11-22,,,,
1973-11-23,1.47,2.346,1.482,
1973-11-26,1.47,2.343,1.481,
1973-11-27,1.47,2.3575,1.481,
1973-11-28,1.47,2.336,1.482,
1973-11-29,1.47,2.34,1.48,
1973-11-30,1.4725,2.343,1.482,
1973-12-03,1.476,2.34,1.483,
1973-12-04,1.476,2.3345,1.483,
1973-12-05,1.476,2.3375,1.483,
1973-12-06,1.476,2.337,1.4825,
1973-12-07,1.476,2.326,1.4885,
1973-12-10,1.476,2.3125,1.4885,
1973-12-11,1.4375,2.3065,1.484,
1973-12-12,1.44,2.3125,1.485,
1973-12-13,1.4325,2.3165,1.484,
1973-12-14,1.42,2.31,1.484,
1973-12-17,1.42,2.307,1.4825,
1973-12-18,1.425,2.3085,1.4825,
1973-12-19,1.4325,2.31,1.4825,
1973-12-20,1.4325,2.308,1.4825,
1973-12-21,1.4325,2.3075,1.4825,
1973-12-24,1.43,2.3105,1.4805,
1973-12-25,,,,
1973-12-26,1.43,2.3095,1.4825,
1973-12-27,1.435,2.313,1.48,
1973-12-28,1.4225,2.318,1.4825,
1973-12-31,1.4225,2.3225,1.4825,
1974-01-01,,,,
1974-01-02,1.4225,2.3045,1.4825,
1974-01-03,1.415,2.2855,1.482,
1974-01-04,1.415,2.276,1.482,
1974-01-07,1.415,2.2265,1.482,
1974-01-08,1.415,2.2295,1.4825,
1974-01-09,1.415,2.241,1.4825,
1974-01-10,1.415,2.2375,1.4825,
1974-01-11,1.385,2.2485,1.4775,
1974-01-14,1.365,2.231,1.48,
1974-01-15,1.365,2.191,1.48,
1974-01-16,1.39,2.1775,1.48,
1974-01-17,1.39,2.18,1.48,
1974-01-18,1.39,2.186,1.48,
1974-01-21,1.38,2.1735,1.48,
1974-01-22,1.38,2.182,1.485,
1974-01-23,1.38,2.185,1.485,
1974-01-24,1.38,2.2015,1.485,
1974-01-25,1.38,2.204,1.485,
1974-01-28,1.375,2.206,1.4825,
1974-01-29,1.375,2.22,1.485,
1974-01-30,1.375,2.255,1.485,
1974-01-31,1.375,2.286,1.485,
1974-02-01,1.395,2.2765,1.4825,
1974-02-04,1.395,2.2635,1.4825,
1974-02-05,1.39,2.248,1.4825,
1974-02-06,1.395,2.2335,1.485,
1974-02-07,1.395,2.2425,1.485,
1974-02-08,1.395,2.2385,1.485,
1974-02-11,1.395,2.2425,1.485,
1974-02-12,,,,
1974-02-13,1.395,2.2665,1.485,
1974-02-14,1.4,2.2735,1.485,
1974-02-15,1.4,2.278,1.4875,
1974-02-18,,,,
1974-02-19,1.405,2.282,1.485,
1974-02-20,1.405,2.2875,1.485,
1974-02-21,1.405,2.295,1.485,
1974-02-22,1.405,2.3155,1.485,
1974-02-25,1.405,2.292,1.4875,
1974-02-26,1.425,2.311,1.485,
1974-02-27,1.425,2.3005,1.485,
1974-02-28,1.425,2.3015,1.4875,
1974-03-01,1.42,2.286,1.4875,
1974-03-04,1.42,2.2795,1.485,
1974-03-05,1.42,2.324,1.485,
1974-03-06,1.42,2.33,1.485,
1974-03-07,1.44,2.3225,1.4875,
1974-03-08,1.43,2.322,1.4875,
1974-03-11,1.43,2.322,1.4875,
1974-03-12,1.43,2.327,1.485,
1974-03-13,1.43,2.348,1.485,
1974-03-14,1.43,2.3455,1.485,
1974-03-15,1.435,2.334,1.485,
1974-03-18,1.435,2.3295,1.485,
1974-03-19,1.435,2.331,1.485,
1974-03-20,1.435,2.345,1.485,
1974-03-21,1.435,2.36,1.485,
1974-03-22,1.445,2.341,1.485,
1974-03-25,1.445,2.3665,1.485,
1974-03-26,1.445,2.37,1.485,
1974-03-27,1.445,2.375,1.485,
1974-03-28,1.445,2.402,1.485,
1974-03-29,1.445,2.393,1.485,
1974-04-01,1.46,2.396,1.485,
1974-04-02,1.46,2.397,1.485,
1974-04-03,1.46,2.3985,1.485,
1974-04-04,1.4625,2.3925,1.485,
1974-04-05,1.4525,2.393,1.485,
1974-04-08,1.4525,2.3935,1.485,
1974-04-09,1.4525,2.383,1.485,
1974-04-10,1.4525,2.3555,1.485,
1974-04-11,1.4525,2.3615,1.485,
1974-04-12,1.4525,2.364,1.485,
1974-04-15,1.4525,2.3635,1.485,
1974-04-16,1.445,2.357,1.4825,
1974-04-17,1.445,2.368,1.4825,
1974-04-18,1.4425,2.372,1.4825,
1974-04-19,1.4425,2.3845,1.4825,
1974-04-22,1.4425,2.39,1.4825,
1974-04-23,1.4425,2.402,1.4825,
1974-04-24,1.4425,2.409,1.4825,
1974-04-25,1.4425,2.403,1.4825,
1974-04-26,1.4575,2.41,1.485,
1974-04-29,1.4575,2.432,1.485,
1974-04-30,1.4575,2.424,1.485,
1974-05-01,1.4575,2.4185,1.485,
1974-05-02,1.4575,2.419,1.485,
1974-05-03,1.455,2.418,1.485,
1974-05-06,1.4575,2.435,1.485,
1974-05-07,1.46,2.4155,1.485,
1974-05-08,1.46,2.43,1.485,
1974-05-09,1.46,2.4305,1.485,
1974-05-10,1.465,2.43,1.485,
1974-05-13,1.465,2.429,1.485,
1974-05-14,1.465,2.4185,1.485,
1974-05-15,1.465,2.4245,1.485,
1974-05-16,1.465,2.4125,1.485,
1974-05-17,1.4575,2.41,1.48,
1974-05-20,1.465,2.405,1.485,
1974-05-21,1.465,2.406,1.485,
1974-05-22,1.465,2.4145,1.485,
1974-05-23,1.465,2.4115,1.485,
1974-05-24,1.4575,2.401,1.485,
1974-05-27,,,,
1974-05-28,1.4575,2.393,1.485,
1974-05-29,1.46,2.391,1.4825,
1974-05-30,1.46,2.392,1.4825,
1974-05-31,1.45,2.396,1.4825,
1974-06-03,1.46,2.398,1.4825,
1974-06-04,1.46,2.401,1.4825,
1974-06-05,1.46,2.408,1.4825,
1974-06-06,1.46,2.4075,1.485,
1974-06-07,1.455,2.4025,1.4825,
1974-06-10,1.455,2.4,1.4825,
1974-06-11,1.455,2.395,1.4825,
1974-06-12,1.455,2.3945,1.4825,
1974-06-13,1.455,2.3905,1.485,
1974-06-14,1.455,2.3925,1.485,
1974-06-17,1.455,2.3895,1.485,
1974-06-18,1.45,2.3875,1.485,
1974-06-19,1.45,2.39,1.485,
1974-06-20,1.45,2.386,1.485,
1974-06-21,1.4475,2.377,1.48,
1974-06-24,1.4475,2.3555,1.48,
1974-06-25,1.4475,2.3705,1.48,
1974-06-26,1.4475,2.3785,1.485,
1974-06-27,1.4475,2.389,1.485,
1974-06-28,1.445,2.3905,1.485,
1974-07-01,1.45,2.386,1.485,
1974-07-02,1.45,2.398,1.485,
1974-07-03,1.45,2.397,1.485,
1974-07-04,,,,
1974-07-05,1.4475,2.388,1.485,
1974-07-08,1.4475,2.388,1.485,
1974-07-09,1.4475,2.3875,1.485,
1974-07-10,1.45,2.388,1.48,
1974-07-11,1.45,2.3825,1.48,
1974-07-12,1.4525,2.386,1.4775,
1974-07-15,1.4525,2.3875,1.4775,
1974-07-16,1.4525,2.386,1.4775,
1974-07-17,1.45,2.39,1.475,
1974-07-18,1.45,2.3925,1.4775,
1974-07-19,1.4525,2.3928,1.475,
1974-07-22,1.4525,2.3915,1.475,
1974-07-23,1.4525,2.39,1.475,
1974-07-24,1.4525,2.394,1.475,
1974-07-25,1.4525,2.3905,1.475,
1974-07-26,1.455,2.3923,1.48,
1974-07-29,1.455,2.393,1.4825,
1974-07-30,1.455,2.3825,1.4825,
1974-07-31,1.455,2.387,1.4825,
1974-08-01,1.455,2.383,1.4825,
1974-08-02,1.455,2.3845,1.4825,
1974-08-05,1.445,2.384,1.48,
1974-08-06,1.44,2.38,1.48,
1974-08-07,1.44,2.3762,1.48,
1974-08-08,1.44,2.3645,1.48,
1974-08-09,1.445,2.373,1.4825,
1974-08-12,1.445,2.3695,1.4825,
1974-08-13,1.445,2.3585,1.4825,
1974-08-14,1.445,2.3565,1.4825,
1974-08-15,1.445,2.3447,1.4825,
1974-08-16,1.4325,2.3385,1.4825,
1974-08-19,1.4325,2.3245,1.4825,
1974-08-20,1.4325,2.32,1.4825,
1974-08-21,1.4325,2.3225,1.4825,
1974-08-22,1.4325,2.313,1.4825,
1974-08-23,1.4325,2.3225,1.4825,
1974-08-26,1.425,2.3245,1.485,
1974-08-27,1.425,2.3125,1.485,
1974-08-28,1.425,2.3185,1.485,
1974-08-29,1.425,2.3165,1.485,
1974-08-30,1.425,2.3162,1.48,
1974-09-02,,,,
1974-09-03,1.415,2.31,1.48,
1974-09-04,1.415,2.3135,1.48,
1974-09-05,1.415,2.311,1.48,
1974-09-06,1.4225,2.3106,1.485,
1974-09-09,1.4225,2.313,1.485,
1974-09-10,1.4225,2.3165,1.485,
1974-09-11,1.4225,2.315,1.485,
1974-09-12,1.4225,2.3155,1.485,
1974-09-13,1.4225,2.312,1.485,
1974-09-16,1.4225,2.3133,1.487,
1974-09-17,1.4225,2.317,1.485,
1974-09-18,1.4225,2.3195,1.485,
1974-09-19,1.4225,2.315,1.4825,
1974-09-20,1.4225,2.3142,1.485,
1974-09-23,1.4225,2.3165,1.485,
1974-09-24,1.4225,2.3148,1.485,
1974-09-25,1.295,2.316,1.3075,
1974-09-26,1.3,2.323,1.3065,
1974-09-27,1.298,2.332,1.306,
1974-09-30,1.298,2.3325,1.31,
1974-10-01,1.298,2.3362,1.3125,
1974-10-02,1.298,2.3335,1.3125,
1974-10-03,1.295,2.327,1.3025,
1974-10-04,1.295,2.335,1.314,
1974-10-07,1.305,2.3357,1.313,
1974-10-08,1.305,2.3343,1.313,
1974-10-09,1.305,2.341,1.311,
1974-10-10,1.305,2.325,1.311,
1974-10-11,1.305,2.334,1.3129,
1974-10-14,,,,
1974-10-15,1.3,2.331,1.31,
1974-10-16,1.2982,2.3337,1.307,
1974-10-17,1.2982,2.3326,1.3075,
1974-10-18,1.3025,2.3324,1.3077,
1974-10-21,1.3025,2.3299,1.3077,
1974-10-22,1.3025,2.3295,1.3075,
1974-10-23,1.3,2.3325,1.3064,
1974-10-24,1.295,2.3315,1.308,
1974-10-25,1.295,2.3332,1.308,
1974-10-28,1.295,2.3323,1.308,
1974-10-29,1.295,2.3342,1.308,
1974-10-30,1.295,2.3352,1.308,
1974-10-31,1.2995,2.3355,1.308,
1974-11-01,1.3,2.338,1.3085,
1974-11-04,1.3,2.343,1.3085,
1974-11-05,,,,
1974-11-06,1.3,2.3472,1.3085,
1974-11-07,1.3025,2.3464,1.311,
1974-11-08,1.308,2.335,1.311,
1974-11-11,,,,
1974-11-12,1.308,2.299,1.31,
1974-11-13,1.308,2.303,1.303,
1974-11-14,1.308,2.3135,1.3055,
1974-11-15,1.308,2.3145,1.31,
1974-11-18,1.308,2.3325,1.311,
1974-11-19,1.3045,2.3235,1.3165,
1974-11-20,1.301,2.3197,1.314,
1974-11-21,1.299,2.321,1.311,
1974-11-22,1.3,2.32,1.311,
1974-11-25,1.305,2.3222,1.315,
1974-11-26,1.305,2.3245,1.315,
1974-11-27,1.305,2.3247,1.314,
1974-11-28,,,,
1974-11-29,1.305,2.3255,1.314,
1974-12-02,1.305,2.3245,1.314,
1974-12-03,1.302,2.3235,1.3125,
1974-12-04,1.3025,2.3275,1.3125,
1974-12-05,1.3031,2.329,1.3147,
1974-12-06,1.3044,2.3297,1.314,
1974-12-09,1.3045,2.335,1.315,
1974-12-10,1.306,2.3242,1.3165,
1974-12-11,1.306,2.3157,1.3165,
1974-12-12,1.3015,2.306,1.3165,
1974-12-13,1.2985,2.313,1.316,
1974-12-16,1.302,2.3293,1.317,
1974-12-17,1.302,2.3343,1.317,
1974-12-18,1.308,2.3415,1.322,
1974-12-19,1.3095,2.3295,1.322,
1974-12-20,1.3095,2.3255,1.322,
1974-12-23,1.3095,2.3295,1.3175,
1974-12-24,1.3095,2.331,1.3175,
1974-12-25,,,,
1974-12-26,1.3095,2.332,1.3175,
1974-12-27,1.304,2.3432,1.315,
1974-12-30,1.31,2.346,1.3215,
1974-12-31,1.3105,2.347,1.3245,
1975-01-01,,,,
1975-01-02,1.3105,2.333,1.324,
1975-01-03,1.307,2.3414,1.3215,
1975-01-06,1.31,2.3535,1.3245,
1975-01-07,1.3135,2.354,1.3275,
1975-01-08,1.315,2.347,1.327,
1975-01-09,1.3117,2.35,1.3249,
1975-01-10,1.3125,2.352,1.3275,
1975-01-13,1.323,2.3531,1.326,
1975-01-14,1.3135,2.3476,1.326,
1975-01-15,1.3115,2.354,1.3235,
1975-01-16,1.314,2.3535,1.326,
1975-01-17,1.3135,2.3525,1.3265,
1975-01-20,1.3135,2.359,1.3265,
1975-01-21,1.3165,2.3635,1.329,
1975-01-22,1.3175,2.376,1.33,
1975-01-23,1.3225,2.3815,1.333,
1975-01-24,1.322,2.3835,1.335,
1975-01-27,1.322,2.4,1.3325,
1975-01-28,1.3317,2.3865,1.3453,
1975-01-29,1.327,2.37,1.3395,
1975-01-30,1.327,2.3765,1.3375,
1975-01-31,1.324,2.3825,1.336,
1975-02-03,1.324,2.375,1.34,
1975-02-04,1.324,2.369,1.3375,
1975-02-05,1.324,2.368,1.3345,
1975-02-06,1.324,2.371,1.3345,
1975-02-07,1.322,2.374,1.337,
1975-02-10,1.322,2.3875,1.343,
1975-02-11,1.331,2.384,1.3455,
1975-02-12,,,,
1975-02-13,1.331,2.3895,1.3455,
1975-02-14,1.332,2.3905,1.3475,
1975-02-17,,,,
1975-02-18,1.3325,2.3933,1.3475,
1975-02-19,1.333,2.398,1.3475,
1975-02-20,1.335,2.4005,1.35,
1975-02-21,1.337,2.4027,1.352,
1975-02-24,1.3385,2.4195,1.355,
1975-02-25,1.345,2.416,1.359,
1975-02-26,1.345,2.426,1.3605,
1975-02-27,1.3455,2.4305,1.364,
1975-02-28,1.3485,2.43,1.364,
1975-03-03,1.349,2.4318,1.364,
1975-03-04,1.349,2.4285,1.364,
1975-03-05,1.348,2.4315,1.3655,
1975-03-06,1.35,2.428,1.365,
1975-03-07,1.347,2.411,1.363,
1975-03-10,1.3415,2.4055,1.355,
1975-03-11,1.3405,2.42,1.3575,
1975-03-12,1.3405,2.409,1.3605,
1975-03-13,1.339,2.415,1.3565,
1975-03-14,1.3415,2.418,1.356,
1975-03-17,1.3425,2.4187,1.357,
1975-03-18,1.343,2.4255,1.36,
1975-03-19,1.3455,2.4282,1.361,
1975-03-20,1.345,2.4237,1.3595,
1975-03-21,1.345,2.4215,1.3595,
1975-03-24,1.345,2.4167,1.3595,
1975-03-25,1.34,2.4145,1.356,
1975-03-26,1.34,2.412,1.355,
1975-03-27,1.338,2.404,1.351,
1975-03-28,1.338,2.408,1.351,
1975-03-31,1.338,2.406,1.351,
1975-04-01,1.335,2.408,1.346,
1975-04-02,1.336,2.408,1.35,
1975-04-03,1.336,2.4022,1.349,
1975-04-04,1.336,2.3903,1.349,
1975-04-07,1.329,2.3801,1.343,
1975-04-08,1.3265,2.3811,1.3425,
1975-04-09,1.3285,2.3768,1.344,
1975-04-10,1.327,2.3615,1.343,
1975-04-11,1.323,2.365,1.34,
1975-04-14,1.325,2.3559,1.341,
1975-04-15,1.3225,2.3665,1.3295,
1975-04-16,1.3235,2.3655,1.341,
1975-04-17,1.323,2.37,1.341,
1975-04-18,1.3265,2.3745,1.342,
1975-04-21,1.327,2.3624,1.342,
1975-04-22,1.323,2.3545,1.339,
1975-04-23,1.3215,2.369,1.3395,
1975-04-24,1.3275,2.3595,1.343,
1975-04-25,1.3275,2.352,1.3375,
1975-04-28,1.3205,2.346,1.339,
1975-04-29,1.3185,2.356,1.336,
1975-04-30,1.322,2.351,1.3385,
1975-05-01,1.321,2.3482,1.3375,
1975-05-02,1.321,2.3368,1.34,
1975-05-05,1.3185,2.3405,1.34,
1975-05-06,1.321,2.3385,1.3415,
1975-05-07,1.3195,2.3379,1.3405,
1975-05-08,1.32,2.3408,1.3415,
1975-05-09,1.322,2.317,1.3425,
1975-05-12,1.315,2.299,1.3375,
1975-05-13,1.3125,2.3065,1.3365,
1975-05-14,1.315,2.308,1.3405,
1975-05-15,1.315,2.3005,1.3405,
1975-05-16,1.315,2.3023,1.3375,
1975-05-19,1.312,2.303,1.338,
1975-05-20,1.3135,2.3038,1.3385,
1975-05-21,1.313,2.3145,1.3385,
1975-05-22,1.317,2.327,1.342,
1975-05-23,1.3205,2.3265,1.3435,
1975-05-26,,,,
1975-05-27,1.32,2.3265,1.344,
1975-05-28,1.31,2.32,1.3435,
1975-05-29,1.31,2.3165,1.343,
1975-05-30,1.3165,2.316,1.3405,
1975-06-02,1.3165,2.32,1.341,
1975-06-03,1.3165,2.3203,1.342,
1975-06-04,1.3185,2.318,1.342,
1975-06-05,1.317,2.3225,1.3415,
1975-06-06,1.3185,2.3197,1.3415,
1975-06-09,1.316,2.317,1.3405,
1975-06-10,1.316,2.316,1.34,
1975-06-11,1.3135,2.2815,1.338,
1975-06-12,1.307,2.2775,1.336,
1975-06-13,1.309,2.2835,1.3365,
1975-06-16,1.309,2.275,1.3365,
1975-06-17,1.309,2.272,1.336,
1975-06-18,1.3065,2.2729,1.3345,
1975-06-19,1.306,2.2735,1.334,
1975-06-20,1.3055,2.273,1.333,
1975-06-23,1.3055,2.2715,1.3335,
1975-06-24,1.304,2.257,1.332,
1975-06-25,1.2995,2.2565,1.329,
1975-06-26,1.299,2.241,1.3285,
1975-06-27,1.297,2.225,1.3265,
1975-06-30,1.2905,2.1935,1.3235,
1975-07-01,1.301,2.209,1.3195,
1975-07-02,1.2885,2.1995,1.3215,
1975-07-03,1.2845,2.1945,1.32,
1975-07-04,,,,
1975-07-07,1.2825,2.186,1.3175,
1975-07-08,1.2805,2.1945,1.3165,
1975-07-09,1.282,2.206,1.3175,
1975-07-10,1.2845,2.1985,1.317,
1975-07-11,1.2825,2.1995,1.316,
1975-07-14,1.282,2.1915,1.314,
1975-07-15,1.2805,2.1825,1.3135,
1975-07-16,1.2759,2.185,1.309,
1975-07-17,1.2759,2.1792,1.309,
1975-07-18,1.2745,2.175,1.3065,
1975-07-21,1.2725,2.1755,1.305,
1975-07-22,1.272,2.178,1.3035,
1975-07-23,1.2705,2.18,1.3025,
1975-07-24,1.271,2.1785,1.301,
1975-07-25,1.2695,2.1785,1.3,
1975-07-28,1.27,2.176,1.302,
1975-07-29,1.268,2.1755,1.298,
1975-07-30,1.268,2.163,1.2985,
1975-07-31,1.2635,2.154,1.3,
1975-08-01,1.263,2.1475,1.295,
1975-08-04,1.2605,2.1415,1.2935,
1975-08-05,1.2597,2.1405,1.2925,
1975-08-06,1.259,2.128,1.293,
1975-08-07,1.259,2.104,1.29,
1975-08-08,1.248,2.104,1.2865,
1975-08-11,1.0605,2.102,1.281,
1975-08-12,1.06,2.1035,1.2745,
1975-08-13,1.06,2.1075,1.2745,
1975-08-14,1.0615,2.108,1.277,
1975-08-15,1.0615,2.108,1.2775,
1975-08-18,1.0615,2.108,1.277,
1975-08-19,1.062,2.1175,1.2775,
1975-08-20,1.0645,2.119,1.28,
1975-08-21,1.064,2.111,1.279,
1975-08-22,1.063,2.106,1.278,
1975-08-25,1.061,2.1055,1.277,
1975-08-26,1.061,2.109,1.276,
1975-08-27,1.0625,2.1105,1.277,
1975-08-28,1.0625,2.1095,1.277,
1975-08-29,1.062,2.11,1.277,
1975-09-01,,,,
1975-09-02,1.06,2.109,1.2755,
1975-09-03,1.062,2.112,1.2765,
1975-09-04,1.062,2.1085,1.2775,
1975-09-05,1.061,2.109,1.2765,
1975-09-08,1.062,2.111,1.2765,
1975-09-09,1.0625,2.1095,1.277,
1975-09-10,1.062,2.1105,1.282,
1975-09-11,1.062,2.11,1.275,
1975-09-12,1.0615,2.1065,1.276,
1975-09-15,1.0605,2.1055,1.275,
1975-09-16,1.0608,2.0905,1.2745,
1975-09-17,1.0608,2.081,1.2705,
1975-09-18,1.054,2.0785,1.2685,
1975-09-19,1.0525,2.08,1.267,
1975-09-22,1.0519,2.071,1.2625,
1975-09-23,1.0475,2.044,1.258,
1975-09-24,1.043,2.0445,1.254,
1975-09-25,1.042,2.047,1.255,
1975-09-26,1.043,2.0445,1.2555,
1975-09-29,1.0425,2.0365,1.2555,
1975-09-30,1.041,2.043,1.2535,
1975-10-01,1.042,2.04,1.2555,
1975-10-02,1.043,2.0385,1.259,
1975-10-03,1.043,2.0375,1.257,
1975-10-06,1.042,2.043,1.2565,
1975-10-07,1.043,2.0415,1.258,
1975-10-08,1.043,2.043,1.2585,
1975-10-09,1.0435,2.0475,1.259,
1975-10-10,1.045,2.058,1.26,
1975-10-13,,,,
1975-10-14,1.0495,2.0475,1.264,
1975-10-15,1.046,2.0555,1.261,
1975-10-16,1.048,2.0555,1.2625,
1975-10-17,1.048,2.0575,1.263,
1975-10-20,1.048,2.061,1.263,
1975-10-21,1.049,2.061,1.2645,
1975-10-22,1.0503,2.0745,1.267,
1975-10-23,1.053,2.0665,1.2685,
1975-10-24,1.0504,2.0695,1.266,
1975-10-27,1.0505,2.069,1.267,
1975-10-28,1.0515,2.066,1.2665,
1975-10-29,1.051,2.068,1.2665,
1975-10-30,1.051,2.072,1.2665,
1975-10-31,1.053,2.078,1.2685,
1975-11-03,1.055,2.0745,1.27,
1975-11-04,,,,
1975-11-05,1.0525,2.0645,1.2675,
1975-11-06,1.0508,2.0685,1.266,
1975-11-07,1.0515,2.0655,1.2675,
1975-11-10,1.051,2.066,1.266,
1975-11-11,,,,
1975-11-12,1.055,2.0635,1.26,
1975-11-13,1.051,2.053,1.266,
1975-11-14,1.0475,2.0455,1.263,
1975-11-17,1.045,2.032,1.261,
1975-11-18,1.045,2.0355,1.261,
1975-11-19,1.0425,2.0405,1.2585,
1975-11-20,1.044,2.046,1.2605,
1975-11-21,1.0455,2.0415,1.2615,
1975-11-24,1.044,2.0375,1.2595,
1975-11-25,1.043,2.0373,1.2595,
1975-11-26,1.043,2.032,1.259,
1975-11-27,,,,
1975-11-28,1.0405,2.02,1.257,
1975-12-01,1.0395,2.021,1.256,
1975-12-02,1.0385,2.02,1.2545,
1975-12-03,1.038,2.024,1.2545,
1975-12-04,1.0391,2.029,1.2551,
1975-12-05,1.0396,2.0235,1.2558,
1975-12-08,1.0373,2.023,1.2531,
1975-12-09,1.0373,2.0225,1.253,
1975-12-10,1.0371,2.023,1.253,
1975-12-11,1.0373,2.022,1.253,
1975-12-12,1.037,2.0185,1.2525,
1975-12-15,1.0361,2.017,1.252,
1975-12-16,1.0359,2.0185,1.2518,
1975-12-17,1.0366,2.0218,1.2525,
1975-12-18,1.0376,2.0218,1.2537,
1975-12-19,1.0373,2.0214,1.2536,
1975-12-22,1.0372,2.0213,1.2537,
1975-12-23,1.0373,2.0215,1.2538,
1975-12-24,1.0376,2.023,1.2544,
1975-12-25,,,,
1975-12-26,1.0376,2.023,1.2545,
1975-12-29,1.0383,2.0225,1.2542,
1975-12-30,1.0385,2.0235,1.2545,
1975-12-31,1.0385,2.0235,1.2545,
1976-01-01,,,,
1976-01-02,1.0385,2.0245,1.2545,
1976-01-05,1.039,2.0325,1.255,
1976-01-06,1.0405,2.0325,1.257,
1976-01-07,1.041,2.0345,1.2575,
1976-01-08,1.0415,2.034,1.2575,
1976-01-09,1.041,2.0305,1.256,
1976-01-12,1.04,2.031,1.2555,
1976-01-13,1.04,2.025,1.2565,
1976-01-14,1.0394,2.027,1.2555,
1976-01-15,1.0404,2.0275,1.2565,
1976-01-16,1.0402,2.0295,1.2565,
1976-01-19,1.0405,2.0325,1.2568,
1976-01-20,1.0414,2.0305,1.2577,
1976-01-21,1.0414,2.0235,1.258,
1976-01-22,1.0395,2.023,1.255,
1976-01-23,1.0396,2.023,1.2547,
1976-01-26,1.04,2.0252,1.258,
1976-01-27,1.0402,2.026,1.256,
1976-01-28,1.046,2.0287,1.2595,
1976-01-29,1.041,2.03,1.2565,
1976-01-30,1.0418,2.0295,1.2563,
1976-02-02,1.041,2.0285,1.256,
1976-02-03,1.0425,2.0276,1.2575,
1976-02-04,1.0419,2.0311,1.257,
1976-02-05,1.044,2.028,1.261,
1976-02-06,1.044,2.0265,1.2595,
1976-02-09,1.0423,2.028,1.2592,
1976-02-10,1.0435,2.0265,1.2602,
